,Away Money Line,Date,Day,Favorite,Favorite_Home,Home Money Line,Loser/tie,Pred_Total,PtsL,PtsW,Spread,TOL,TOW,Time,True_total,Underdog,Underdog_Home,Unnamed: 5,Unnamed: 7,Week,Winner/tie,YdsL,YdsW,Year,year,O/U
9,175.0,2-Dec,Sun,Dolphins,1.0,-190.0,Bills,39.5,17,21,-3.5,3,1,1:00PM,38,Bills,0.0,,boxscore,13,Dolphins,415,175,2018.0,2018,Under
10,380.0,2-Dec,Sun,Titans,1.0,-430.0,Jets,40.0,22,26,-9.5,1,1,4:05PM,48,Jets,0.0,,boxscore,13,Titans,280,403,2018.0,2018,Over
11,-900.0,2-Dec,Sun,Chiefs,0.0,700.0,Raiders,53.5,33,40,-14.0,3,1,4:05PM,73,Raiders,1.0,@,boxscore,13,Chiefs,442,469,2018.0,2018,Over
12,220.0,2-Dec,Sun,Patriots,1.0,-240.0,Vikings,49.0,10,24,-6.0,2,1,4:25PM,34,Vikings,0.0,,boxscore,13,Patriots,278,471,2018.0,2018,Under
13,390.0,2-Dec,Sun,Seahawks,1.0,-440.0,49ers,45.0,16,43,-9.5,3,0,4:25PM,59,49ers,0.0,,boxscore,13,Seahawks,452,331,2018.0,2018,Over
14,160.0,2-Dec,Sun,Steelers,1.0,-170.0,Steelers,53.5,30,33,-3.0,1,0,8:20PM,63,Chargers,0.0,@,boxscore,13,Chargers,336,371,2018.0,2018,Over
15,220.0,3-Dec,Mon,Eagles,1.0,-240.0,Redskins,45.0,13,28,-6.0,1,1,8:15PM,41,Redskins,0.0,,boxscore,13,Eagles,235,436,2018.0,2018,Under
0,215.0,6-Dec,Thu,Titans,1.0,-235.0,Jaguars,37.0,9,30,-5.5,1,1,8:20PM,39,Jaguars,0.0,,boxscore,14,Titans,255,426,2018.0,2018,Over
1,-158.0,9-Dec,Sun,Giants,0.0,148.0,Redskins,40.0,16,40,-3.0,3,1,1:00PM,56,Redskins,1.0,@,boxscore,14,Giants,288,402,2018.0,2018,Over
2,170.0,9-Dec,Sun,Packers,1.0,-185.0,Falcons,50.5,20,34,-4.0,2,0,1:00PM,54,Falcons,0.0,,boxscore,14,Packers,344,300,2018.0,2018,Over
3,-420.0,9-Dec,Sun,Patriots,0.0,375.0,Patriots,49.5,33,34,-9.5,0,0,1:00PM,67,Dolphins,1.0,,boxscore,14,Dolphins,421,412,2018.0,2018,Over
4,188.0,9-Dec,Sun,Bills,1.0,-205.0,Bills,37.0,23,27,-4.5,3,2,1:00PM,50,Jets,0.0,@,boxscore,14,Jets,368,248,2018.0,2018,Over
5,180.0,9-Dec,Sun,Texans,1.0,-195.0,Texans,49.0,21,24,-4.0,0,1,1:00PM,45,Colts,0.0,@,boxscore,14,Colts,315,436,2018.0,2018,Under
6,-105.0,9-Dec,Sun,Panthers,0.0,-105.0,Panthers,48.0,20,26,-1.0,1,2,1:00PM,46,Browns,1.0,,boxscore,14,Browns,393,348,2018.0,2018,Under
7,-410.0,9-Dec,Sun,Saints,0.0,365.0,Buccaneers,55.0,14,28,-9.0,1,2,1:00PM,42,Buccaneers,1.0,@,boxscore,14,Saints,279,298,2018.0,2018,Under
8,245.0,9-Dec,Sun,Chiefs,1.0,-265.0,Ravens,48.5,24,27,-6.5,1,1,1:00PM,51,Ravens,0.0,,boxscore,14,Chiefs,321,442,2018.0,2018,Over
9,950.0,9-Dec,Sun,Chargers,1.0,-1150.0,Bengals,48.5,21,26,-16.5,0,0,4:05PM,47,Bengals,0.0,,boxscore,14,Chargers,295,288,2018.0,2018,Under
10,-152.0,9-Dec,Sun,Broncos,0.0,142.0,Broncos,45.5,14,20,-3.0,0,1,4:05PM,34,49ers,1.0,,boxscore,14,49ers,274,389,2018.0,2018,Under
11,163.0,9-Dec,Sun,Cowboys,1.0,-173.0,Eagles,45.5,23,29,-3.0,1,3,4:25PM,52,Eagles,0.0,,boxscore,14,Cowboys,256,576,2018.0,2018,Over
12,-475.0,9-Dec,Sun,Steelers,0.0,420.0,Steelers,51.0,21,24,-9.5,1,1,4:25PM,45,Raiders,1.0,,boxscore,14,Raiders,340,354,2018.0,2018,Under
13,-130.0,9-Dec,Sun,Lions,0.0,120.0,Cardinals,39.5,3,17,-2.5,1,1,4:25PM,20,Cardinals,1.0,@,boxscore,14,Lions,279,218,2018.0,2018,Under
14,-147.0,9-Dec,Sun,Rams,0.0,137.0,Rams,51.0,6,15,-3.0,4,3,8:20PM,21,Bears,1.0,,boxscore,14,Bears,214,294,2018.0,2018,Under
15,146.0,10-Dec,Mon,Seahawks,1.0,-156.0,Vikings,45.5,7,21,-3.0,1,1,8:15PM,28,Vikings,0.0,,boxscore,14,Seahawks,276,274,2018.0,2018,Under
0,177.0,13-Dec,Thu,Chiefs,1.0,-192.0,Chiefs,54.5,28,29,-4.0,0,2,8:20PM,57,Chargers,0.0,@,boxscore,15,Chargers,294,407,2018.0,2018,Over
1,-300.0,15-Dec,Sat,Texans,0.0,270.0,Jets,44.5,22,29,-7.0,1,0,4:30PM,51,Jets,1.0,@,boxscore,15,Texans,318,286,2018.0,2018,Over
2,115.0,15-Dec,Sat,Broncos,1.0,-125.0,Broncos,47.0,16,17,-2.0,2,2,8:20PM,33,Browns,0.0,@,boxscore,15,Browns,270,309,2018.0,2018,Under
3,-130.0,16-Dec,Sun,Titans,0.0,120.0,Giants,42.0,0,17,-2.5,2,0,1:00PM,17,Giants,1.0,@,boxscore,15,Titans,260,301,2018.0,2018,Under
4,157.0,16-Dec,Sun,Colts,1.0,-167.0,Cowboys,47.0,0,23,-3.0,1,1,1:00PM,23,Cowboys,0.0,,boxscore,15,Colts,292,370,2018.0,2018,Under
5,310.0,16-Dec,Sun,Vikings,1.0,-340.0,Dolphins,45.0,17,41,-8.0,0,1,1:00PM,58,Dolphins,0.0,,boxscore,15,Vikings,193,418,2018.0,2018,Over
6,210.0,16-Dec,Sun,Bears,1.0,-230.0,Packers,46.5,17,24,-6.0,1,1,1:00PM,41,Packers,0.0,,boxscore,15,Bears,323,332,2018.0,2018,Under
7,320.0,16-Dec,Sun,Ravens,1.0,-355.0,Buccaneers,44.5,12,20,-8.5,1,2,1:00PM,32,Buccaneers,0.0,,boxscore,15,Ravens,241,370,2018.0,2018,Under
8,355.0,16-Dec,Sun,Falcons,1.0,-400.0,Cardinals,43.5,14,40,-9.0,3,0,1:00PM,54,Cardinals,0.0,,boxscore,15,Falcons,253,435,2018.0,2018,Over
9,143.0,16-Dec,Sun,Bengals,1.0,-153.0,Raiders,45.5,16,30,-3.0,2,1,1:00PM,46,Raiders,0.0,,boxscore,15,Bengals,297,294,2018.0,2018,Over
10,275.0,16-Dec,Sun,Jaguars,1.0,-305.0,Jaguars,36.5,13,16,-7.0,2,0,1:00PM,29,Redskins,0.0,@,boxscore,15,Redskins,192,245,2018.0,2018,Under
11,135.0,16-Dec,Sun,Bills,1.0,-145.0,Lions,39.5,13,14,-2.5,0,0,1:00PM,27,Lions,0.0,,boxscore,15,Bills,313,312,2018.0,2018,Under
12,-200.0,16-Dec,Sun,Seahawks,0.0,185.0,Seahawks,44.0,23,26,-4.0,0,1,4:05PM,49,49ers,1.0,,boxscore,15,49ers,385,351,2018.0,2018,Over
13,-135.0,16-Dec,Sun,Patriots,0.0,125.0,Patriots,55.5,10,17,-2.5,1,2,4:25PM,27,Steelers,1.0,,boxscore,15,Steelers,368,376,2018.0,2018,Under
14,640.0,16-Dec,Sun,Rams,1.0,-810.0,Rams,52.5,23,30,-13.5,3,1,8:20PM,53,Eagles,0.0,@,boxscore,15,Eagles,407,381,2018.0,2018,Over
15,-235.0,17-Dec,Mon,Saints,0.0,215.0,Panthers,50.5,9,12,-6.0,2,2,8:15PM,21,Panthers,1.0,@,boxscore,15,Saints,247,346,2018.0,2018,Under
0,500.0,22-Dec,Sat,Titans,1.0,-600.0,Redskins,38.0,16,25,-12.0,2,0,4:30PM,41,Redskins,0.0,,boxscore,16,Titans,292,291,2018.0,2018,Over
1,190.0,22-Dec,Sat,Chargers,1.0,-210.0,Chargers,42.5,10,22,-4.0,3,1,8:20PM,32,Ravens,0.0,@,boxscore,16,Ravens,198,361,2018.0,2018,Under
2,-148.0,23-Dec,Sun,Falcons,0.0,138.0,Panthers,46.0,10,24,-3.0,4,2,1:00PM,34,Panthers,1.0,@,boxscore,16,Falcons,436,427,2018.0,2018,Under
3,155.0,23-Dec,Sun,Dolphins,1.0,-165.0,Dolphins,39.5,7,17,-3.0,2,1,1:00PM,24,Jaguars,0.0,@,boxscore,16,Jaguars,183,244,2018.0,2018,Under
4,390.0,23-Dec,Sun,Colts,1.0,-440.0,Giants,48.0,27,28,-9.5,1,1,1:00PM,55,Giants,0.0,,boxscore,16,Colts,392,402,2018.0,2018,Over
5,-270.0,23-Dec,Sun,Vikings,0.0,248.0,Lions,42.5,9,27,-6.5,0,0,1:00PM,36,Lions,1.0,@,boxscore,16,Vikings,223,340,2018.0,2018,Under
6,635.0,23-Dec,Sun,Patriots,1.0,-800.0,Bills,45.0,12,24,-14.0,3,3,1:00PM,36,Bills,0.0,,boxscore,16,Patriots,289,390,2018.0,2018,Under
7,-155.0,23-Dec,Sun,Packers,0.0,145.0,Jets,47.0,38,44,-3.0,0,1,1:00PM,82,Jets,1.0,@,boxscore,16,Packers,370,540,2018.0,2018,Over
8,295.0,23-Dec,Sun,Cowboys,1.0,-325.0,Buccaneers,48.0,20,27,-7.0,2,0,1:00PM,47,Buccaneers,0.0,,boxscore,16,Cowboys,383,232,2018.0,2018,Under
9,112.0,23-Dec,Sun,Eagles,1.0,-122.0,Texans,46.5,30,32,-2.0,1,3,1:00PM,62,Texans,0.0,,boxscore,16,Eagles,371,519,2018.0,2018,Over
10,355.0,23-Dec,Sun,Browns,1.0,-400.0,Bengals,44.0,18,26,-10.0,0,0,1:00PM,44,Bengals,0.0,,boxscore,16,Browns,209,493,2018.0,2018,Over
11,-700.0,23-Dec,Sun,Rams,0.0,568.0,Cardinals,44.0,9,31,-14.0,0,1,4:05PM,40,Cardinals,1.0,@,boxscore,16,Rams,263,461,2018.0,2018,Under
12,-185.0,23-Dec,Sun,Bears,0.0,170.0,49ers,43.5,9,14,-3.5,1,2,4:05PM,23,49ers,1.0,@,boxscore,16,Bears,279,325,2018.0,2018,Under
13,245.0,23-Dec,Sun,Saints,1.0,-265.0,Steelers,53.5,28,31,-6.5,2,1,4:25PM,59,Steelers,0.0,,boxscore,16,Saints,429,370,2018.0,2018,Over
14,-112.0,23-Dec,Sun,Chiefs,0.0,102.0,Chiefs,54.5,31,38,-1.0,2,0,8:20PM,69,Seahawks,1.0,,boxscore,16,Seahawks,419,464,2018.0,2018,Over
15,-123.0,24-Dec,Mon,Broncos,0.0,113.0,Broncos,42.5,14,27,-1.5,2,0,8:15PM,41,Raiders,1.0,,boxscore,16,Raiders,300,273,2018.0,2018,Under
0,295.0,30-Dec,Sun,Saints,1.0,-325.0,Saints,41.5,14,33,-7.5,1,0,1:00PM,47,Panthers,0.0,@,boxscore,17,Panthers,294,374,2018.0,2018,Over
1,635.0,30-Dec,Sun,Patriots,1.0,-800.0,Jets,46.5,3,38,-13.5,3,0,1:00PM,41,Jets,0.0,,boxscore,17,Patriots,239,375,2018.0,2018,Under
2,280.0,30-Dec,Sun,Packers,1.0,-310.0,Packers,44.5,0,31,-7.5,1,0,1:00PM,31,Lions,0.0,@,boxscore,17,Lions,175,402,2018.0,2018,Under
3,-140.0,30-Dec,Sun,Falcons,0.0,130.0,Buccaneers,52.0,32,34,-2.5,1,1,1:00PM,66,Buccaneers,1.0,@,boxscore,17,Falcons,433,489,2018.0,2018,Over
4,275.0,30-Dec,Sun,Texans,1.0,-305.0,Jaguars,39.5,3,20,-7.0,2,1,1:00PM,23,Jaguars,0.0,,boxscore,17,Texans,119,342,2018.0,2018,Under
5,280.0,30-Dec,Sun,Giants,1.0,-310.0,Giants,38.5,35,36,-7.5,2,1,1:00PM,71,Cowboys,0.0,@,boxscore,17,Cowboys,441,419,2018.0,2018,Over
6,220.0,30-Dec,Sun,Bills,1.0,-240.0,Dolphins,39.5,17,42,-5.5,4,1,1:00PM,59,Dolphins,0.0,,boxscore,17,Bills,225,381,2018.0,2018,Over
7,700.0,30-Dec,Sun,Chiefs,1.0,-900.0,Raiders,53.0,3,35,-14.0,4,1,4:25PM,38,Raiders,0.0,,boxscore,17,Chiefs,292,409,2018.0,2018,Under
8,260.0,30-Dec,Sun,Ravens,1.0,-290.0,Browns,41.0,24,26,-7.0,3,1,4:25PM,50,Browns,0.0,,boxscore,17,Ravens,426,463,2018.0,2018,Over
9,-290.0,30-Dec,Sun,Chargers,0.0,260.0,Broncos,43.5,9,23,-6.5,4,4,4:25PM,32,Broncos,1.0,@,boxscore,17,Chargers,370,276,2018.0,2018,Under
10,215.0,30-Dec,Sun,Vikings,1.0,-235.0,Vikings,39.5,10,24,-5.5,0,0,4:25PM,34,Bears,0.0,@,boxscore,17,Bears,164,332,2018.0,2018,Under
11,-240.0,30-Dec,Sun,Eagles,0.0,220.0,Redskins,43.0,0,24,-6.0,1,1,4:25PM,24,Redskins,1.0,@,boxscore,17,Eagles,89,360,2018.0,2018,Under
12,675.0,30-Dec,Sun,Seahawks,1.0,-860.0,Cardinals,40.0,24,27,-15.0,2,1,4:25PM,51,Cardinals,0.0,,boxscore,17,Seahawks,198,291,2018.0,2018,Over
13,575.0,30-Dec,Sun,Steelers,1.0,-710.0,Bengals,46.0,13,16,-13.5,0,1,4:25PM,29,Bengals,0.0,,boxscore,17,Steelers,196,343,2018.0,2018,Under
14,390.0,30-Dec,Sun,Rams,1.0,-440.0,49ers,50.0,32,48,-10.5,4,0,4:25PM,80,49ers,0.0,,boxscore,17,Rams,391,377,2018.0,2018,Over
15,-235.0,30-Dec,Sun,Colts,0.0,215.0,Titans,42.5,17,33,-5.5,3,2,8:20PM,50,Titans,1.0,@,boxscore,17,Colts,258,436,2018.0,2018,Over
0,143.0,5-Sep,Thu,Bears,1.0,-175.0,Bears,47.0,3,10,-3.0,1,0,8:20PM,13,Packers,0.0,@,boxscore,1,Packers,254,213,2019.0,2019,Under
1,-315.0,8-Sep,Sun,Ravens,0.0,255.0,Dolphins,41.0,10,59,-7.0,3,0,1:00PM,69,Dolphins,1.0,@,boxscore,1,Ravens,200,643,2019.0,2019,Over
2,-124.0,8-Sep,Sun,Rams,0.0,102.0,Panthers,49.0,27,30,-1.5,3,1,1:00PM,57,Panthers,1.0,@,boxscore,1,Rams,343,349,2019.0,2019,Over
3,400.0,8-Sep,Sun,Eagles,1.0,-560.0,Redskins,44.5,27,32,-10.5,0,0,1:00PM,59,Redskins,0.0,,boxscore,1,Eagles,398,436,2019.0,2019,Over
4,200.0,8-Sep,Sun,Browns,1.0,-250.0,Browns,44.0,13,43,-5.5,3,0,1:00PM,56,Titans,0.0,@,boxscore,1,Titans,346,339,2019.0,2019,Over
5,125.0,8-Sep,Sun,Jets,1.0,-155.0,Jets,41.0,16,17,-2.5,1,4,1:00PM,33,Bills,0.0,@,boxscore,1,Bills,223,370,2019.0,2019,Under
6,-205.0,8-Sep,Sun,Chiefs,0.0,165.0,Jaguars,49.0,26,40,-3.5,2,0,1:00PM,66,Jaguars,1.0,@,boxscore,1,Chiefs,428,491,2019.0,2019,Over
7,160.0,8-Sep,Sun,Vikings,1.0,-195.0,Falcons,47.0,12,28,-3.5,3,0,1:00PM,40,Falcons,0.0,,boxscore,1,Vikings,345,269,2019.0,2019,Under
8,215.0,8-Sep,Sun,Chargers,1.0,-275.0,Colts,45.0,24,30,-6.0,0,2,4:05PM,54,Colts,0.0,,boxscore,1,Chargers,376,435,2019.0,2019,Over
9,350.0,8-Sep,Sun,Seahawks,1.0,-480.0,Bengals,44.5,20,21,-9.5,3,1,4:05PM,41,Bengals,0.0,,boxscore,1,Seahawks,429,233,2019.0,2019,Under
10,-104.0,8-Sep,Sun,Buccaneers,1.0,-118.0,Buccaneers,51.0,17,31,-1.0,4,2,4:25PM,48,49ers,0.0,@,boxscore,1,49ers,295,256,2019.0,2019,Under
11,-165.0,8-Sep,Sun,Lions,0.0,135.0,Cardinals,46.0,27,27,-3.0,1,2,4:25PM,54,Cardinals,1.0,@,boxscore,1,Lions,387,477,2019.0,2019,Over
12,260.0,8-Sep,Sun,Cowboys,1.0,-335.0,Giants,44.0,17,35,-7.0,2,0,4:25PM,52,Giants,0.0,,boxscore,1,Cowboys,470,494,2019.0,2019,Over
13,200.0,8-Sep,Sun,Patriots,1.0,-250.0,Steelers,49.5,3,33,-5.5,1,0,8:20PM,36,Steelers,0.0,,boxscore,1,Patriots,308,465,2019.0,2019,Under
14,260.0,9-Sep,Mon,Saints,1.0,-335.0,Texans,52.0,28,30,-6.5,1,1,7:10PM,58,Texans,0.0,,boxscore,1,Saints,414,510,2019.0,2019,Over
15,-157.0,9-Sep,Mon,Broncos,0.0,130.0,Broncos,43.0,16,24,-3.0,0,0,10:20PM,40,Raiders,1.0,,boxscore,1,Raiders,344,357,2019.0,2019,Under
0,225.0,12-Sep,Thu,Panthers,1.0,-265.0,Panthers,48.0,14,20,-6.5,1,0,8:20PM,34,Buccaneers,0.0,@,boxscore,2,Buccaneers,352,289,2019.0,2019,Under
1,-265.0,15-Sep,Sun,Cowboys,0.0,205.0,Redskins,46.5,21,31,-6.0,0,1,1:00PM,52,Redskins,1.0,@,boxscore,2,Cowboys,255,474,2019.0,2019,Over
2,-125.0,15-Sep,Sun,Bills,0.0,102.0,Giants,43.5,14,28,-1.5,2,0,1:00PM,42,Giants,1.0,@,boxscore,2,Bills,370,388,2019.0,2019,Under
3,-110.0,15-Sep,Sun,Bengals,1.0,-110.0,Bengals,46.5,17,41,0.0,1,1,1:00PM,58,49ers,0.0,@,boxscore,2,49ers,316,571,2019.0,2019,Over
4,-118.0,15-Sep,Sun,Chargers,0.0,-103.0,Chargers,46.5,10,13,-1.0,2,2,1:00PM,23,Lions,1.0,,boxscore,2,Lions,424,339,2019.0,2019,Under
5,-1430.0,15-Sep,Sun,Patriots,0.0,850.0,Dolphins,48.5,0,43,-18.0,4,1,1:00PM,43,Dolphins,1.0,@,boxscore,2,Patriots,184,379,2019.0,2019,Under
6,145.0,15-Sep,Sun,Titans,1.0,-177.0,Titans,43.5,17,19,-3.0,0,2,1:00PM,36,Colts,0.0,@,boxscore,2,Colts,243,288,2019.0,2019,Under
7,175.0,15-Sep,Sun,Steelers,1.0,-215.0,Steelers,47.5,26,28,-4.0,1,2,1:00PM,54,Seahawks,0.0,@,boxscore,2,Seahawks,261,425,2019.0,2019,Over
8,145.0,15-Sep,Sun,Packers,1.0,-177.0,Vikings,43.5,16,21,-3.0,4,2,1:00PM,37,Vikings,0.0,,boxscore,2,Packers,421,335,2019.0,2019,Under
9,460.0,15-Sep,Sun,Ravens,1.0,-670.0,Cardinals,46.0,17,23,-12.5,0,0,1:00PM,40,Cardinals,0.0,,boxscore,2,Ravens,349,440,2019.0,2019,Under
10,290.0,15-Sep,Sun,Texans,1.0,-385.0,Jaguars,42.5,12,13,-7.5,1,0,1:00PM,25,Jaguars,0.0,,boxscore,2,Texans,281,263,2019.0,2019,Under
11,-305.0,15-Sep,Sun,Chiefs,0.0,235.0,Raiders,52.5,10,28,-7.0,2,1,4:05PM,38,Raiders,1.0,@,boxscore,2,Chiefs,307,467,2019.0,2019,Under
12,107.0,15-Sep,Sun,Rams,1.0,-130.0,Saints,51.5,9,27,-2.0,1,1,4:25PM,36,Saints,0.0,,boxscore,2,Rams,244,380,2019.0,2019,Under
13,-165.0,15-Sep,Sun,Bears,0.0,135.0,Broncos,40.0,14,16,-3.0,1,0,4:25PM,30,Broncos,1.0,@,boxscore,2,Bears,372,273,2019.0,2019,Under
14,-118.0,15-Sep,Sun,Eagles,0.0,-104.0,Eagles,53.5,20,24,-1.0,3,3,8:20PM,44,Falcons,1.0,,boxscore,2,Falcons,286,367,2019.0,2019,Under
15,-305.0,16-Sep,Mon,Browns,0.0,240.0,Jets,45.0,3,23,-6.5,1,1,8:15PM,26,Jets,1.0,@,boxscore,2,Browns,262,375,2019.0,2019,Under
0,-129.0,19-Sep,Thu,Titans,0.0,109.0,Titans,38.0,7,20,-2.0,1,0,8:20PM,27,Jaguars,1.0,,boxscore,3,Jaguars,340,292,2019.0,2019,Under
1,292.0,22-Sep,Sun,Packers,1.0,-375.0,Broncos,43.0,16,27,-7.5,3,0,1:00PM,43,Broncos,0.0,,boxscore,3,Packers,310,312,2019.0,2019,Over
2,1249.0,22-Sep,Sun,Patriots,1.0,-3104.0,Jets,43.5,14,30,-20.5,1,2,1:00PM,44,Jets,0.0,,boxscore,3,Patriots,105,381,2019.0,2019,Over
3,1328.0,22-Sep,Sun,Cowboys,1.0,-3223.0,Dolphins,47.0,6,31,-22.0,1,1,1:00PM,37,Dolphins,0.0,,boxscore,3,Cowboys,283,476,2019.0,2019,Under
4,338.0,22-Sep,Sun,Vikings,1.0,-447.0,Raiders,43.5,14,34,-9.0,1,0,1:00PM,48,Raiders,0.0,,boxscore,3,Vikings,302,385,2019.0,2019,Over
5,216.0,22-Sep,Sun,Bills,1.0,-270.0,Bengals,43.5,17,21,-6.0,4,2,1:00PM,38,Bengals,0.0,,boxscore,3,Bills,306,416,2019.0,2019,Under
6,107.0,22-Sep,Sun,Colts,1.0,-129.0,Falcons,47.0,24,27,-1.5,1,0,1:00PM,51,Falcons,0.0,,boxscore,3,Colts,397,379,2019.0,2019,Over
7,195.0,22-Sep,Sun,Eagles,1.0,-237.0,Eagles,45.0,24,27,-5.5,2,0,1:00PM,51,Lions,0.0,@,boxscore,3,Lions,373,287,2019.0,2019,Over
8,205.0,22-Sep,Sun,Chiefs,1.0,-247.0,Ravens,52.0,28,33,-5.5,0,0,1:00PM,61,Ravens,0.0,,boxscore,3,Chiefs,452,503,2019.0,2019,Over
9,112.0,22-Sep,Sun,Cardinals,1.0,-135.0,Cardinals,44.5,20,38,-2.5,2,1,4:05PM,58,Panthers,0.0,@,boxscore,3,Panthers,248,413,2019.0,2019,Over
10,218.0,22-Sep,Sun,Buccaneers,1.0,-272.0,Buccaneers,47.5,31,32,-6.0,1,2,4:05PM,63,Giants,0.0,@,boxscore,3,Giants,499,384,2019.0,2019,Over
11,242.0,22-Sep,Sun,49ers,1.0,-301.0,Steelers,44.0,20,24,-6.5,2,5,4:25PM,44,Steelers,0.0,,boxscore,3,49ers,239,436,2019.0,2019,Over
12,147.0,22-Sep,Sun,Chargers,1.0,-178.0,Chargers,49.0,20,27,-3.0,1,1,4:25PM,47,Texans,0.0,@,boxscore,3,Texans,366,376,2019.0,2019,Under
13,186.0,22-Sep,Sun,Seahawks,1.0,-226.0,Seahawks,45.0,27,33,-4.5,1,1,4:25PM,60,Saints,0.0,@,boxscore,3,Saints,514,265,2019.0,2019,Over
14,-214.0,22-Sep,Sun,Rams,0.0,175.0,Browns,48.5,13,20,-4.0,1,3,8:20PM,33,Browns,1.0,@,boxscore,3,Rams,270,344,2019.0,2019,Under
15,-240.0,23-Sep,Mon,Bears,0.0,196.0,Redskins,41.0,15,31,-5.5,5,1,8:15PM,46,Redskins,1.0,@,boxscore,3,Bears,356,298,2019.0,2019,Over
0,159.0,26-Sep,Thu,Packers,1.0,-196.0,Packers,46.5,27,34,-3.5,2,0,8:20PM,61,Eagles,0.0,@,boxscore,4,Eagles,491,336,2019.0,2019,Over
1,173.0,29-Sep,Sun,Texans,1.0,-212.0,Texans,47.5,10,16,-4.0,2,3,1:00PM,26,Panthers,0.0,@,boxscore,4,Panthers,264,297,2019.0,2019,Under
2,252.0,29-Sep,Sun,Ravens,1.0,-315.0,Ravens,45.0,25,40,-7.0,3,1,1:00PM,65,Browns,0.0,@,boxscore,4,Browns,395,530,2019.0,2019,Over
3,-314.0,29-Sep,Sun,Patriots,0.0,253.0,Bills,41.5,10,16,-7.0,4,1,1:00PM,26,Bills,1.0,@,boxscore,4,Patriots,375,224,2019.0,2019,Under
4,157.0,29-Sep,Sun,Falcons,1.0,-189.0,Falcons,45.5,10,24,-3.5,1,0,1:00PM,34,Titans,0.0,@,boxscore,4,Titans,422,365,2019.0,2019,Under
5,134.0,29-Sep,Sun,Giants,1.0,-161.0,Redskins,49.0,3,24,-3.0,4,4,1:00PM,27,Redskins,0.0,,boxscore,4,Giants,176,389,2019.0,2019,Under
6,-970.0,29-Sep,Sun,Chargers,0.0,604.0,Dolphins,44.5,10,30,-14.5,1,0,1:00PM,40,Dolphins,1.0,@,boxscore,4,Chargers,233,390,2019.0,2019,Under
7,245.0,29-Sep,Sun,Colts,1.0,-303.0,Colts,45.5,24,31,-6.5,2,1,1:00PM,55,Raiders,0.0,@,boxscore,4,Raiders,346,377,2019.0,2019,Over
8,-331.0,29-Sep,Sun,Chiefs,0.0,261.0,Lions,54.5,30,34,-6.5,2,3,1:00PM,64,Lions,1.0,@,boxscore,4,Chiefs,447,438,2019.0,2019,Over
9,-244.0,29-Sep,Sun,Seahawks,0.0,196.0,Cardinals,48.0,10,27,-5.0,1,0,4:05PM,37,Cardinals,1.0,@,boxscore,4,Seahawks,321,340,2019.0,2019,Under
10,334.0,29-Sep,Sun,Rams,1.0,-442.0,Rams,49.5,40,55,-9.0,4,1,4:05PM,95,Buccaneers,0.0,@,boxscore,4,Buccaneers,518,464,2019.0,2019,Over
11,106.0,29-Sep,Sun,Bears,1.0,-128.0,Vikings,38.0,6,16,-2.0,2,0,4:25PM,22,Vikings,0.0,,boxscore,4,Bears,222,269,2019.0,2019,Under
12,129.0,29-Sep,Sun,Broncos,1.0,-155.0,Broncos,37.5,24,26,-3.0,1,0,4:25PM,50,Jaguars,0.0,@,boxscore,4,Jaguars,371,455,2019.0,2019,Over
13,-155.0,29-Sep,Sun,Cowboys,0.0,128.0,Cowboys,47.0,10,12,-3.0,3,1,8:20PM,22,Saints,1.0,,boxscore,4,Saints,257,266,2019.0,2019,Under
14,155.0,30-Sep,Mon,Steelers,1.0,-186.0,Bengals,44.5,3,27,-3.5,2,1,8:15PM,30,Bengals,0.0,,boxscore,4,Steelers,175,326,2019.0,2019,Under
0,104.0,3-Oct,Thu,Seahawks,1.0,-124.0,Rams,48.5,29,30,-1.5,2,1,8:20PM,59,Rams,0.0,,boxscore,5,Seahawks,477,429,2019.0,2019,Over
1,579.0,6-Oct,Sun,Eagles,1.0,-884.0,Jets,44.0,6,31,-14.5,3,1,1:00PM,37,Jets,0.0,,boxscore,5,Eagles,128,265,2019.0,2019,Under
2,-233.0,6-Oct,Sun,Bears,0.0,190.0,Bears,40.5,21,24,-5.0,2,2,1:00PM,45,Raiders,1.0,,boxscore,5,Raiders,236,398,2019.0,2019,Over
3,-183.0,6-Oct,Sun,Ravens,0.0,151.0,Steelers,44.0,23,26,-3.0,2,3,1:00PM,49,Steelers,1.0,@,boxscore,5,Ravens,269,277,2019.0,2019,Over
4,-906.0,6-Oct,Sun,Patriots,0.0,614.0,Redskins,42.5,7,33,-15.0,2,1,1:00PM,40,Redskins,1.0,@,boxscore,5,Patriots,223,442,2019.0,2019,Under
5,149.0,6-Oct,Sun,Panthers,1.0,-179.0,Jaguars,40.0,27,34,-3.0,3,0,1:00PM,61,Jaguars,0.0,,boxscore,5,Panthers,507,445,2019.0,2019,Over
6,-222.0,6-Oct,Sun,Vikings,0.0,182.0,Giants,43.5,10,28,-5.0,1,1,1:00PM,38,Giants,1.0,@,boxscore,5,Vikings,211,490,2019.0,2019,Under
7,132.0,6-Oct,Sun,Bengals,1.0,-158.0,Bengals,47.5,23,26,-3.0,0,0,1:00PM,49,Cardinals,0.0,@,boxscore,5,Cardinals,370,514,2019.0,2019,Over
